time,elapsed_seconds,message
12:49:45,4.54e-05,done REDSVD
12:49:45,0.0001629,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:45,1.29e-05,JS
12:49:45,0.0108461,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:49:45,0.0377703,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:49:45,5.08e-05,commencing SVD factorization of lambda-scaled JtQJ
12:49:45,1.41e-05,starting REDSVD
12:49:45,0.0009407,retrieving REDSVD components
12:49:45,4.94e-05,triming REDSVD components to 29elements
12:49:45,4.74e-05,done REDSVD
12:49:45,1.29e-05,SVD factorization complete
12:49:45,0.001844,commencing linear algebra multiplication to compute ugrade
12:49:45,1.65e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 29: cols = 42: size = 1218: nonzeros = 1218
12:49:45,1.57e-05,U info: rows = 42: cols = 29: size = 1218: nonzeros = 1218
12:49:45,1.57e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 362700
12:49:45,0.0107629,linear algebra multiplication to compute ugrade complete
12:49:45,0.0011583,commencing check of parameter bounds
12:49:45,4.26e-05,limiting out of bounds pars
12:49:45,5.69e-05,change limit/bound enforement for lambda 1000: upper change limit,RCR6W, scaling factor: 7.06211e-39
12:49:45,0.0016517,checking for denormal floating point values
12:49:45,9.56e-05,transforming upgrade pars to model pars
12:49:45,6.31e-05,writing upgrade vector to csv file
12:49:45,0.0145531,LinearAnalysis::glm_iter_fosm
12:49:45,0.0079099,starting FOSM uncertainty analyses for iteration 4
12:49:45,0.173007,loading obscov
12:49:45,0.0027459,loading parcov
12:49:45,0.0008717,setting predictions
12:49:45,2.69e-05,set_predictions
12:49:45,0.0033141,extracting prediction Q1 from jacobian
12:49:45,0.0954569,extracting prediction Q2 from jacobian
12:49:45,0.0834563,extracting prediction Q3 from jacobian
12:49:45,0.0786236,extracting prediction Q4 from jacobian
12:49:45,0.0788453,extracting prediction Q5 from jacobian
12:49:46,0.111458,extracting prediction Q6 from jacobian
12:49:46,0.0902143,extracting prediction Q7 from jacobian
12:49:46,0.0800477,extracting prediction Q8 from jacobian
12:49:46,0.0782716,extracting prediction Q9 from jacobian
12:49:46,0.077132,extracting prediction Q10 from jacobian
12:49:46,0.0775808,extracting prediction Q11 from jacobian
12:49:46,0.0783326,extracting prediction Q12 from jacobian
12:49:46,0.0804421,extracting prediction Q13 from jacobian
12:49:46,0.0782685,extracting prediction Q14 from jacobian
12:49:46,0.0799065,extracting prediction Q15 from jacobian
12:49:46,0.0787523,extracting prediction Q16 from jacobian
12:49:46,0.0784051,extracting prediction Q17 from jacobian
12:49:46,0.0866248,extracting prediction Q18 from jacobian
12:49:47,0.0864196,extracting prediction Q19 from jacobian
12:49:47,0.0948861,extracting prediction Q20 from jacobian
12:49:47,0.0837269,extracting prediction Q21 from jacobian
12:49:47,0.0787287,extracting prediction Q22 from jacobian
12:49:47,0.0791641,extracting prediction Q23 from jacobian
12:49:47,0.0781456,extracting prediction Q24 from jacobian
12:49:47,0.0756052,extracting prediction Q25 from jacobian
12:49:47,0.0777818,extracting prediction Q26 from jacobian
12:49:47,0.0836498,extracting prediction Q27 from jacobian
12:49:47,0.0791556,extracting prediction Q28 from jacobian
12:49:47,0.0780478,extracting prediction Q29 from jacobian
12:49:47,0.0839674,extracting prediction Q30 from jacobian
12:49:48,0.0898811,extracting prediction Q31 from jacobian
12:49:48,0.0892224,extracting prediction Q32 from jacobian
12:49:48,0.0829071,extracting prediction Q33 from jacobian
12:49:48,0.0768128,extracting prediction Q34 from jacobian
12:49:48,0.0815438,extracting prediction Q35 from jacobian
12:49:48,0.076502,extracting prediction Q36 from jacobian
12:49:48,0.080125,extracting prediction Q37 from jacobian
12:49:48,0.0778421,extracting prediction Q38 from jacobian
12:49:48,0.0795616,extracting prediction Q39 from jacobian
12:49:48,0.0774762,extracting prediction Q40 from jacobian
12:49:48,0.0760117,extracting prediction Q41 from jacobian
12:49:48,0.0786821,extracting prediction Q42 from jacobian
12:49:48,0.0846485,extracting prediction Q43 from jacobian
12:49:49,0.08737,extracting prediction Q44 from jacobian
12:49:49,0.0830773,extracting prediction Q45 from jacobian
12:49:49,0.0779943,extracting prediction Q46 from jacobian
12:49:49,0.0782062,extracting prediction Q47 from jacobian
12:49:49,0.0776881,extracting prediction Q48 from jacobian
12:49:49,0.0766875,extracting prediction Q49 from jacobian
12:49:49,0.0767526,extracting prediction Q50 from jacobian
12:49:49,0.0780259,extracting prediction Q51 from jacobian
12:49:49,0.0881131,extracting prediction Q52 from jacobian
12:49:49,0.0776888,extracting prediction Q53 from jacobian
12:49:49,0.0780305,extracting prediction Q54 from jacobian
12:49:49,0.0843963,extracting prediction Q55 from jacobian
12:49:50,0.0853577,extracting prediction Q56 from jacobian
12:49:50,0.0860333,extracting prediction Q57 from jacobian
12:49:50,0.0811736,extracting prediction Q58 from jacobian
12:49:50,0.0783741,extracting prediction Q59 from jacobian
12:49:50,0.0792249,extracting prediction Q61 from jacobian
12:49:50,0.0793525,extracting prediction Q62 from jacobian
12:49:50,0.0779598,extracting prediction Q63 from jacobian
12:49:50,0.0806177,extracting prediction Q64 from jacobian
12:49:50,0.0782106,extracting prediction Q65 from jacobian
12:49:50,0.0760147,extracting prediction Q66 from jacobian
12:49:50,0.0765004,extracting prediction Q67 from jacobian
12:49:50,0.0784213,extracting prediction Q68 from jacobian
12:49:51,0.084181,extracting prediction Q69 from jacobian
12:49:51,0.0843651,extracting prediction Q70 from jacobian
12:49:51,0.0819774,extracting prediction Q71 from jacobian
12:49:51,0.0783715,extracting prediction Q72 from jacobian
12:49:51,0.0770503,extracting prediction Q73 from jacobian
12:49:51,0.0773115,extracting prediction Q74 from jacobian
12:49:51,0.076354,extracting prediction Q75 from jacobian
12:49:51,0.0782728,extracting prediction Q76 from jacobian
12:49:51,0.0826697,extracting prediction Q77 from jacobian
12:49:51,0.0890822,extracting prediction Q78 from jacobian
12:49:51,0.0818283,extracting prediction Q79 from jacobian
12:49:51,0.081038,extracting prediction Q80 from jacobian
12:49:51,0.0842709,extracting prediction Q81 from jacobian
12:49:52,0.0864513,extracting prediction Q82 from jacobian
12:49:52,0.0857882,extracting prediction Q83 from jacobian
12:49:52,0.0806996,extracting prediction Q84 from jacobian
12:49:52,0.0767068,extracting prediction Q85 from jacobian
12:49:52,0.079577,extracting prediction Q86 from jacobian
12:49:52,0.0762288,extracting prediction Q87 from jacobian
12:49:52,0.0810589,extracting prediction Q88 from jacobian
12:49:52,0.0797092,extracting prediction Q89 from jacobian
12:49:52,0.0795126,extracting prediction Q90 from jacobian
12:49:52,0.0765447,extracting prediction Q91 from jacobian
12:49:52,0.0778644,extracting prediction Q92 from jacobian
12:49:52,0.0826234,extracting prediction Q93 from jacobian
12:49:53,0.0841118,extracting prediction Q94 from jacobian
12:49:53,0.0840947,extracting prediction Q95 from jacobian
12:49:53,0.083291,extracting prediction Q96 from jacobian
12:49:53,0.081014,extracting prediction Q97 from jacobian
12:49:53,0.0775509,extracting prediction Q98 from jacobian
12:49:53,0.076843,extracting prediction Q99 from jacobian
12:49:53,0.0787757,parameter fosm calcs
12:49:53,5.47e-05,LinearAnalysis::calc_posterior
12:49:53,1.32e-05,LinearAnalysis::align
12:49:53,0.0212637,LinearAnalysis::prior_prediction_variance()::invert obscov
12:49:53,5.87e-05,inverting diagonal matrix in place
12:49:53,0.0007034,LinearAnalysis::calc_posterior() form JtQJ
12:49:53,0.0650922,LinearAnalysis::calc_posterior() invert prior parcov
12:49:53,9.15e-05,LinearAnalysis::calc_posterior() form posterior parcov
12:49:53,6.69e-05,LinearAnalysis::calc_posterior() invert posterior parcov
12:49:53,1.32e-05,inverting non-diagonal matrix in place
12:49:53,0.0215595,forecast FOSM calcs
12:49:53,0.001138,LinearAnalysis::prior_prediction_variance
12:49:53,0.0007785,LinearAnalysis::prior_prediction_variance
12:50:10,16.4625,completed iteration 5
12:50:10,0.751956,beginning iteration 6
12:50:10,0.00019,commencing to build jacobian parameter sets
12:50:10,0.0402392,jacobian parameter sets built, commencing model runs
12:51:23,72.6537,jacobian runs complete, processing runs
12:51:24,0.908515,processing jacobian runs complete
12:51:24,6.46e-05,saving jacobian and sen files
12:51:24,0.211179,commencing calculation of upgrade vector
12:51:24,0.129129,forming JtQJ matrix
12:51:24,0.0451061,commencing to scale JtQJ matrix- first SVD...
12:51:24,5.55e-05,starting REDSVD
12:51:24,0.0010602,retrieving REDSVD components
12:51:24,5.69e-05,triming REDSVD components to 35elements
12:51:24,6.44e-05,done REDSVD
12:51:24,0.0002013,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46
12:51:24,1.32e-05,JS
12:51:24,0.0146382,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:24,0.0476829,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46
12:51:24,4.72e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:24,1.22e-05,starting REDSVD
12:51:24,0.0012983,retrieving REDSVD components
12:51:24,6.81e-05,triming REDSVD components to 34elements
12:51:24,5.88e-05,done REDSVD
12:51:24,1.37e-05,SVD factorization complete
12:51:24,0.0020565,commencing linear algebra multiplication to compute ugrade
12:51:24,1.46e-05,S info: rows = 46: cols = 46: size = 2116: nonzeros = 46Vt info: rows = 34: cols = 46: size = 1564: nonzeros = 1564
12:51:24,1.34e-05,U info: rows = 46: cols = 34: size = 1564: nonzeros = 1564
12:51:24,1.35e-05,jac info: rows = 12076: cols = 46: size = 555496: nonzeros = 395653
12:51:24,0.0126502,linear algebra multiplication to compute ugrade complete
12:51:24,0.0006928,commencing check of parameter bounds and gradients
12:51:24,0.0108389,beginning upgrade vector calculations, lambda = 0.1
12:51:24,0.0001839,commencing calculation of upgrade vector
12:51:25,0.149161,forming JtQJ matrix
12:51:25,0.0426288,commencing to scale JtQJ matrix- first SVD...
12:51:25,0.0002126,starting REDSVD
12:51:25,0.0012295,retrieving REDSVD components
12:51:25,8.45e-05,triming REDSVD components to 32elements
12:51:25,7.24e-05,done REDSVD
12:51:25,0.0002266,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:25,2.64e-05,JS
12:51:25,0.0235942,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:25,0.0500786,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:25,5.39e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:25,1.53e-05,starting REDSVD
12:51:25,0.0009489,retrieving REDSVD components
12:51:25,5.05e-05,triming REDSVD components to 30elements
12:51:25,4.79e-05,done REDSVD
12:51:25,1.31e-05,SVD factorization complete
12:51:25,0.0020785,commencing linear algebra multiplication to compute ugrade
12:51:25,1.95e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:51:25,1.59e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:51:25,1.6e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:25,0.0126723,linear algebra multiplication to compute ugrade complete
12:51:25,0.0007165,commencing check of parameter bounds and gradients
12:51:25,4.12e-05,commencing calculation of upgrade vector
12:51:25,0.151373,forming JtQJ matrix
12:51:25,0.0391924,commencing to scale JtQJ matrix- first SVD...
12:51:25,5.37e-05,starting REDSVD
12:51:25,0.0008371,retrieving REDSVD components
12:51:25,4.28e-05,triming REDSVD components to 32elements
12:51:25,4.52e-05,done REDSVD
12:51:25,0.0001592,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:25,1.12e-05,JS
12:51:25,0.0111213,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:25,0.037986,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:25,5.13e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:25,1.44e-05,starting REDSVD
12:51:25,0.000901,retrieving REDSVD components
12:51:25,4.17e-05,triming REDSVD components to 30elements
12:51:25,4.34e-05,done REDSVD
12:51:25,1.21e-05,SVD factorization complete
12:51:25,0.0017556,commencing linear algebra multiplication to compute ugrade
12:51:25,1.66e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:51:25,1.41e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:51:25,1.4e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:25,0.0109008,linear algebra multiplication to compute ugrade complete
12:51:25,0.0017858,error computing upgrade vector for lambda 0.1, skipping : not normal floating point in upgrade pars: RCR6W,
12:51:25,0.0001184,beginning upgrade vector calculations, lambda = 1
12:51:25,0.0002084,commencing calculation of upgrade vector
12:51:25,0.164627,forming JtQJ matrix
12:51:25,0.038479,commencing to scale JtQJ matrix- first SVD...
12:51:25,5.36e-05,starting REDSVD
12:51:25,0.0007649,retrieving REDSVD components
12:51:25,4.08e-05,triming REDSVD components to 32elements
12:51:25,4.45e-05,done REDSVD
12:51:25,0.0001443,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:25,1.16e-05,JS
12:51:25,0.0124528,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:25,0.037359,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:25,4.73e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:25,1.21e-05,starting REDSVD
12:51:25,0.0008145,retrieving REDSVD components
12:51:25,4.28e-05,triming REDSVD components to 30elements
12:51:25,4.25e-05,done REDSVD
12:51:25,1.11e-05,SVD factorization complete
12:51:25,0.0016281,commencing linear algebra multiplication to compute ugrade
12:51:25,1.34e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:51:25,1.26e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:51:25,1.27e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:25,0.0107927,linear algebra multiplication to compute ugrade complete
12:51:25,0.0010696,commencing check of parameter bounds and gradients
12:51:25,4.19e-05,commencing calculation of upgrade vector
12:51:25,0.145783,forming JtQJ matrix
12:51:25,0.0389219,commencing to scale JtQJ matrix- first SVD...
12:51:25,5.39e-05,starting REDSVD
12:51:25,0.0007555,retrieving REDSVD components
12:51:25,4.15e-05,triming REDSVD components to 32elements
12:51:25,4.02e-05,done REDSVD
12:51:25,0.0001425,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:25,1.13e-05,JS
12:51:25,0.0109039,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:25,0.0375051,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:25,4.71e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:25,1.24e-05,starting REDSVD
12:51:25,0.0008862,retrieving REDSVD components
12:51:25,4.48e-05,triming REDSVD components to 30elements
12:51:25,5.27e-05,done REDSVD
12:51:25,1.13e-05,SVD factorization complete
12:51:25,0.0016146,commencing linear algebra multiplication to compute ugrade
12:51:25,1.56e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:51:25,1.52e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:51:25,1.38e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:25,0.0114595,linear algebra multiplication to compute ugrade complete
12:51:25,0.0014717,error computing upgrade vector for lambda 1, skipping : not normal floating point in upgrade pars: RCR6W,
12:51:25,2.85e-05,beginning upgrade vector calculations, lambda = 10
12:51:25,0.0001079,commencing calculation of upgrade vector
12:51:26,0.154901,forming JtQJ matrix
12:51:26,0.0421382,commencing to scale JtQJ matrix- first SVD...
12:51:26,5.96e-05,starting REDSVD
12:51:26,0.0010374,retrieving REDSVD components
12:51:26,0.0001114,triming REDSVD components to 32elements
12:51:26,8.58e-05,done REDSVD
12:51:26,0.0003095,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:26,3.3e-05,JS
12:51:26,0.0250663,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:26,0.0439475,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:26,6.22e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:26,1.65e-05,starting REDSVD
12:51:26,0.0009525,retrieving REDSVD components
12:51:26,9.01e-05,triming REDSVD components to 30elements
12:51:26,5.8e-05,done REDSVD
12:51:26,1.42e-05,SVD factorization complete
12:51:26,0.001924,commencing linear algebra multiplication to compute ugrade
12:51:26,1.68e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:51:26,1.54e-05,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:51:26,1.56e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:26,0.0127632,linear algebra multiplication to compute ugrade complete
12:51:26,0.0014148,commencing check of parameter bounds and gradients
12:51:26,5.03e-05,commencing calculation of upgrade vector
12:51:26,0.160744,forming JtQJ matrix
12:51:26,0.0403921,commencing to scale JtQJ matrix- first SVD...
12:51:26,6.24e-05,starting REDSVD
12:51:26,0.0008411,retrieving REDSVD components
12:51:26,5.39e-05,triming REDSVD components to 32elements
12:51:26,4.58e-05,done REDSVD
12:51:26,0.0001669,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:26,1.33e-05,JS
12:51:26,0.0120609,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:26,0.0406877,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:26,4.96e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:26,1.4e-05,starting REDSVD
12:51:26,0.0009205,retrieving REDSVD components
12:51:26,4.26e-05,triming REDSVD components to 30elements
12:51:26,4.3e-05,done REDSVD
12:51:26,1.18e-05,SVD factorization complete
12:51:26,0.0018638,commencing linear algebra multiplication to compute ugrade
12:51:26,1.68e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 30: cols = 42: size = 1260: nonzeros = 1260
12:51:26,0.0001078,U info: rows = 42: cols = 30: size = 1260: nonzeros = 1260
12:51:26,2.12e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:26,0.0124823,linear algebra multiplication to compute ugrade complete
12:51:26,0.0016452,error computing upgrade vector for lambda 10, skipping : not normal floating point in upgrade pars: RCR6D,
12:51:26,3.2e-05,beginning upgrade vector calculations, lambda = 100
12:51:26,0.0001119,commencing calculation of upgrade vector
12:51:26,0.154965,forming JtQJ matrix
12:51:26,0.040531,commencing to scale JtQJ matrix- first SVD...
12:51:26,5.39e-05,starting REDSVD
12:51:26,0.0008348,retrieving REDSVD components
12:51:26,4.82e-05,triming REDSVD components to 32elements
12:51:26,4.76e-05,done REDSVD
12:51:26,0.0001642,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:26,1.32e-05,JS
12:51:26,0.0121082,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:26,0.0399866,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:26,5.07e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:26,1.42e-05,starting REDSVD
12:51:26,0.0009488,retrieving REDSVD components
12:51:26,5.59e-05,triming REDSVD components to 26elements
12:51:26,4.39e-05,done REDSVD
12:51:26,1.3e-05,SVD factorization complete
12:51:26,0.0016365,commencing linear algebra multiplication to compute ugrade
12:51:26,1.65e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 26: cols = 42: size = 1092: nonzeros = 1092
12:51:26,1.55e-05,U info: rows = 42: cols = 26: size = 1092: nonzeros = 1092
12:51:26,1.55e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:26,0.0125036,linear algebra multiplication to compute ugrade complete
12:51:26,0.000661,commencing check of parameter bounds and gradients
12:51:26,4.16e-05,commencing calculation of upgrade vector
12:51:26,0.150755,forming JtQJ matrix
12:51:26,0.0394745,commencing to scale JtQJ matrix- first SVD...
12:51:26,5.25e-05,starting REDSVD
12:51:26,0.0007364,retrieving REDSVD components
12:51:26,6.29e-05,triming REDSVD components to 32elements
12:51:26,4.57e-05,done REDSVD
12:51:26,0.0001666,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:26,1.24e-05,JS
12:51:26,0.0121902,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:27,0.0411133,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:27,5.03e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:27,1.42e-05,starting REDSVD
12:51:27,0.000985,retrieving REDSVD components
12:51:27,5.18e-05,triming REDSVD components to 26elements
12:51:27,4.87e-05,done REDSVD
12:51:27,1.28e-05,SVD factorization complete
12:51:27,0.0017647,commencing linear algebra multiplication to compute ugrade
12:51:27,2.93e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 26: cols = 42: size = 1092: nonzeros = 1092
12:51:27,1.4e-05,U info: rows = 42: cols = 26: size = 1092: nonzeros = 1092
12:51:27,1.39e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:27,0.0112458,linear algebra multiplication to compute ugrade complete
12:51:27,0.0010952,commencing check of parameter bounds
12:51:27,5.49e-05,limiting out of bounds pars
12:51:27,6.3e-05,change limit/bound enforement for lambda 100: upper change limit,RCR7D, scaling factor: 5.49916e-133
12:51:27,0.0010839,checking for denormal floating point values
12:51:27,3.93e-05,transforming upgrade pars to model pars
12:51:27,2.32e-05,writing upgrade vector to csv file
12:51:27,0.0010958,beginning upgrade vector calculations, lambda = 1000
12:51:27,0.0001769,commencing calculation of upgrade vector
12:51:27,0.165091,forming JtQJ matrix
12:51:27,0.0422257,commencing to scale JtQJ matrix- first SVD...
12:51:27,5.73e-05,starting REDSVD
12:51:27,0.0008462,retrieving REDSVD components
12:51:27,4.98e-05,triming REDSVD components to 32elements
12:51:27,4.69e-05,done REDSVD
12:51:27,0.0001637,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:27,1.93e-05,JS
12:51:27,0.0122685,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:27,0.0414928,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:27,5.36e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:27,1.51e-05,starting REDSVD
12:51:27,0.0009726,retrieving REDSVD components
12:51:27,5.19e-05,triming REDSVD components to 19elements
12:51:27,3.97e-05,done REDSVD
12:51:27,1.3e-05,SVD factorization complete
12:51:27,0.0012626,commencing linear algebra multiplication to compute ugrade
12:51:27,1.68e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 19: cols = 42: size = 798: nonzeros = 798
12:51:27,1.57e-05,U info: rows = 42: cols = 19: size = 798: nonzeros = 798
12:51:27,1.56e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:27,0.0121207,linear algebra multiplication to compute ugrade complete
12:51:27,0.0007729,commencing check of parameter bounds and gradients
12:51:27,4.14e-05,commencing calculation of upgrade vector
12:51:27,0.148043,forming JtQJ matrix
12:51:27,0.0398211,commencing to scale JtQJ matrix- first SVD...
12:51:27,5.67e-05,starting REDSVD
12:51:27,0.0008476,retrieving REDSVD components
12:51:27,4.35e-05,triming REDSVD components to 32elements
12:51:27,4.14e-05,done REDSVD
12:51:27,0.0001496,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:27,1.14e-05,JS
12:51:27,0.011973,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
12:51:27,0.0391132,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42
12:51:27,4.99e-05,commencing SVD factorization of lambda-scaled JtQJ
12:51:27,1.46e-05,starting REDSVD
12:51:27,0.0009349,retrieving REDSVD components
12:51:27,4.84e-05,triming REDSVD components to 19elements
12:51:27,3.99e-05,done REDSVD
12:51:27,1.28e-05,SVD factorization complete
12:51:27,0.0011959,commencing linear algebra multiplication to compute ugrade
12:51:27,1.47e-05,S info: rows = 42: cols = 42: size = 1764: nonzeros = 42Vt info: rows = 19: cols = 42: size = 798: nonzeros = 798
12:51:27,1.37e-05,U info: rows = 42: cols = 19: size = 798: nonzeros = 798
12:51:27,1.43e-05,jac info: rows = 12076: cols = 42: size = 507192: nonzeros = 363163
12:51:27,0.0122863,linear algebra multiplication to compute ugrade complete
12:51:27,0.0006585,commencing check of parameter bounds
12:51:27,3.78e-05,limiting out of bounds pars
12:51:27,5.37e-05,change limit/bound enforement for lambda 1000: upper change limit,RCS3W, scaling factor: 5.96903e-29
12:51:27,0.0013556,checking for denormal floating point values
12:51:27,9e-05,transforming upgrade pars to model pars
12:51:27,6.07e-05,writing upgrade vector to csv file
12:51:27,0.0163015,LinearAnalysis::glm_iter_fosm
12:51:27,0.0081351,starting FOSM uncertainty analyses for iteration 5
12:51:27,0.168674,loading obscov
12:51:27,0.0029342,loading parcov
12:51:27,0.0008873,setting predictions
12:51:27,3.1e-05,set_predictions
12:51:27,0.0038245,extracting prediction Q1 from jacobian
12:51:27,0.0833362,extracting prediction Q2 from jacobian
12:51:27,0.0815071,extracting prediction Q3 from jacobian
12:51:28,0.0813377,extracting prediction Q4 from jacobian
12:51:28,0.0880205,extracting prediction Q5 from jacobian
12:51:28,0.103305,extracting prediction Q6 from jacobian
12:51:28,0.0830024,extracting prediction Q7 from jacobian
12:51:28,0.0792626,extracting prediction Q8 from jacobian
12:51:28,0.0776433,extracting prediction Q9 from jacobian
12:51:28,0.0775596,extracting prediction Q10 from jacobian
12:51:28,0.0777004,extracting prediction Q11 from jacobian
12:51:28,0.0767854,extracting prediction Q12 from jacobian
12:51:28,0.079831,extracting prediction Q13 from jacobian
12:51:28,0.0791629,extracting prediction Q14 from jacobian
12:51:28,0.0793094,extracting prediction Q15 from jacobian
12:51:29,0.0779545,extracting prediction Q16 from jacobian
12:51:29,0.0783479,extracting prediction Q17 from jacobian
12:51:29,0.0863836,extracting prediction Q18 from jacobian
12:51:29,0.0855941,extracting prediction Q19 from jacobian
12:51:29,0.0866501,extracting prediction Q20 from jacobian
12:51:29,0.0820848,extracting prediction Q21 from jacobian
12:51:29,0.0773807,extracting prediction Q22 from jacobian
12:51:29,0.077708,extracting prediction Q23 from jacobian
12:51:29,0.0780745,extracting prediction Q24 from jacobian
12:51:29,0.0798136,extracting prediction Q25 from jacobian
12:51:29,0.0775461,extracting prediction Q26 from jacobian
12:51:29,0.0772165,extracting prediction Q27 from jacobian
12:51:29,0.0772564,extracting prediction Q28 from jacobian
12:51:30,0.0782968,extracting prediction Q29 from jacobian
12:51:30,0.0820104,extracting prediction Q30 from jacobian
12:51:30,0.086546,extracting prediction Q31 from jacobian
12:51:30,0.0856888,extracting prediction Q32 from jacobian
12:51:30,0.0827443,extracting prediction Q33 from jacobian
12:51:30,0.0777496,extracting prediction Q34 from jacobian
12:51:30,0.0779538,extracting prediction Q35 from jacobian
12:51:30,0.0767012,extracting prediction Q36 from jacobian
12:51:30,0.0777086,extracting prediction Q37 from jacobian
12:51:30,0.076901,extracting prediction Q38 from jacobian
12:51:30,0.0845006,extracting prediction Q39 from jacobian
12:51:30,0.0812708,extracting prediction Q40 from jacobian
12:51:31,0.0773959,extracting prediction Q41 from jacobian
12:51:31,0.0790622,extracting prediction Q42 from jacobian
12:51:31,0.0851344,extracting prediction Q43 from jacobian
12:51:31,0.0852964,extracting prediction Q44 from jacobian
12:51:31,0.0850887,extracting prediction Q45 from jacobian
