,1890,1891,1933,1934,2040
2001-02-19,0.0,0.0,0.0,0.0,0.0
2001-02-20,0.0,0.0,0.0,0.0,0.0
2001-02-21,0.0,0.0,0.0,0.0,0.0
2001-02-22,0.0,0.0,0.0,0.0,0.0
2001-02-23,0.0,0.0,0.0,0.0,0.0
2001-02-24,0.0,0.0,0.0,0.0,0.0
2001-02-25,0.0,0.0,0.0,0.0,0.0
2001-02-26,0.0,0.0,0.0,0.0,0.0
2001-02-27,0.0,0.0,0.0,0.0,0.0
2001-02-28,0.0,0.0,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0,0.0,0.0
2001-03-02,0.0,0.0,0.0,0.0,0.0
2001-03-03,0.0,0.0,0.0,0.0,0.0
2001-03-04,0.0,0.0,0.0,0.0,0.4899201104044914
2001-03-05,0.0,0.0,0.0,0.0,0.0
2001-03-06,0.0,0.0,0.0,0.0,0.0
2001-03-07,0.0,0.0,0.0,0.0,0.0
2001-03-08,0.0,0.0,0.0,0.0,0.0
2001-03-09,0.0,0.0,0.0,0.0,0.0
2001-03-10,0.0,0.0,0.0,0.0,0.0
2001-03-11,0.0,0.0,0.0,0.0,0.0
2001-03-12,0.0,0.0,0.0,0.0,0.0
2001-03-13,0.0,0.0,0.0,0.0,0.0
2001-03-14,0.0,0.0,0.0,0.0,0.0
2001-03-15,0.0,0.0,0.0,0.0,0.0
2001-03-16,0.0,0.0,0.0,0.0,0.0
2001-03-17,0.0,0.0,0.0,0.0,0.0
2001-03-18,0.0,0.0,0.0,0.0,0.0
2001-03-19,0.0,0.0,0.0,0.0,0.0
2001-03-20,0.0,0.0,0.0,0.0,0.0
2001-03-21,0.0,0.0,0.0,0.0,0.0
2001-03-22,0.0,0.0,0.0,0.0,0.0
2001-03-23,0.8280109399557113,0.8280109399557113,0.7495846792015918,0.7587376040014727,0.8452549308538436
2001-03-24,0.6364141583442687,0.6364141583442687,0.6342795344979264,0.6332567136041048,0.5567928272485733
2001-03-25,0.529632402062416,0.529632402062416,0.0,0.12574267944385265,0.0
2001-03-26,0.0,0.0,0.0,0.0,0.0
2001-03-27,0.0,0.0,0.0,0.0,0.0
2001-03-28,0.0,0.0,0.0,0.0,0.0
2001-03-29,0.0,0.0,0.0,0.0,0.0
2001-03-30,0.0,0.0,0.0,0.0,0.0
2001-03-31,0.0,0.0,0.0,0.0,0.0
2001-04-01,0.0,0.0,0.0,0.0,0.0
2001-04-02,0.0,0.0,0.0,0.0,0.0
2001-04-03,0.0,0.0,0.0,0.0,0.0
2001-04-04,0.4970918843150139,0.4970918843150139,0.5917733695202095,0.5639351394772529,0.0
2001-04-05,0.0,0.0,0.0,0.0,0.0
2001-04-06,0.0,0.0,0.0,0.0,0.0
2001-04-07,0.0,0.0,0.0,0.0,0.0
2001-04-08,0.0,0.0,0.0,0.0,0.0
2001-04-09,0.0,0.0,0.0,0.0,0.0
2001-04-10,0.0,0.0,0.0,0.0,0.0
2001-04-11,0.0,0.0,0.0,0.0,0.0
2001-04-12,0.0,0.0,0.0,0.0,0.0
2001-04-13,0.0,0.0,0.0,0.0,0.0
2001-04-14,0.0,0.0,0.0,0.1274499648192833,0.0
2001-04-15,0.0,0.0,0.0,0.0,0.0
2001-04-16,0.0,0.0,0.0,0.0,0.0
2001-04-17,0.0,0.0,0.0,0.0,0.0
2001-04-18,0.0,0.0,0.0,0.0,0.0
2001-04-19,0.0,0.0,0.0,0.0,0.0
2001-04-20,0.0,0.0,0.0,0.0,0.0
2001-04-21,0.0,0.0,0.0,0.0,0.0
2001-04-22,0.4993381482362747,0.4993381482362747,0.0,0.5012958050596303,0.0
2001-04-23,0.8249338710308075,0.8249338710308075,0.746068258784538,0.7924046850821067,0.0
2001-04-24,0.727043628692627,0.727043628692627,0.0,0.6232075407176182,0.0
2001-04-25,0.0,0.0,0.0,0.0,0.0
2001-04-26,0.0,0.0,0.0,0.0,0.0
2001-04-27,0.0,0.0,0.0,0.0,0.0
2001-04-28,0.0,0.0,0.0,0.0,0.0
2001-04-29,0.0,0.0,0.0,0.0,0.0
2001-04-30,0.0,0.0,0.0,0.0,0.0
2001-05-01,0.0,0.0,0.0,0.0,0.0
2001-05-02,0.0,0.0,0.0,0.0,0.0
2001-05-03,0.0,0.0,0.0,0.0,0.0
2001-05-04,0.0,0.0,0.0,0.0,0.0
2001-05-05,0.0,0.0,0.0,0.0,0.0
2001-05-06,0.4934671598672867,0.4934671598672867,0.48662472933530804,0.5093110462920419,0.0
2001-05-07,0.0,0.0,0.24398663598437642,0.5069930909933714,0.5995997855067253
2001-05-08,0.6283399266004562,0.6283399266004562,0.6738000589609145,0.5373775428533554,0.0
2001-05-09,0.5412180191278457,0.5412180191278457,0.8145337086500122,0.0,0.0
2001-05-10,0.8740995401144027,0.8740995401144027,0.7971343023693839,0.8042595271817569,0.0
2001-05-11,0.5722641408443451,0.5722641408443451,0.6065884778458018,0.0,0.0
2001-05-12,0.9431721466779709,0.9431721466779709,0.8238383553610291,0.7516975067607288,0.0
2001-05-13,0.0,0.0,0.5244203805507616,0.0,0.5024130535125733
2001-05-14,0.0,0.0,0.0,0.0,0.0
2001-05-15,0.0,0.0,0.4541420900267224,0.0,0.0
2001-05-16,0.8193984645605087,0.8193984645605087,0.8036327505111694,0.8161757547279885,0.8381970369815827
2001-05-17,0.7489078027009963,0.7489078027009963,0.7301290033445801,0.7489078027009963,0.8473466742038727
2001-05-18,0.9418407094478607,0.9418407094478607,0.8677079057693481,0.8509516211624804,0.7072666543722153
2001-05-19,0.9735008025169373,0.9735008025169373,0.8454920482912728,0.8461338894737178,0.9422101163864135
2001-05-20,0.5148988926410675,0.5148988926410675,0.5640248067780982,0.5079616395872214,0.0
2001-05-21,0.6216714894771576,0.6216714894771576,0.7596006547434384,0.675539334005323,0.0
2001-05-22,0.7687794005870819,0.7687794005870819,0.7791750427872635,0.7687794005870819,0.7712004512548446
2001-05-23,0.0,0.0,0.0,0.0,0.0
2001-05-24,0.0,0.0,0.0,0.0,0.0
2001-05-25,0.0,0.0,0.0,0.0,0.0
2001-05-26,0.8220699936151504,0.8220699936151504,0.624667102063811,0.6074980367668744,0.7409617310762405
2001-05-27,0.7727463781833649,0.7727463781833649,0.0,0.6404063038990415,0.0
2001-05-28,0.8925010830163955,0.8925010830163955,0.39312585252662036,0.6729389989376068,0.744522231221199
2001-05-29,0.0,0.0,0.0,0.0,0.0
2001-05-30,0.5638055369257927,0.5638055369257927,0.23088436833647794,0.49000811743325207,0.0
2001-05-31,0.0,0.0,0.0,0.0,0.0
2001-06-01,0.7570403808355332,0.7570403808355332,0.33363042182700575,0.5514686923602532,0.6105250930786132
2001-06-02,0.0,0.0,0.0,0.0,0.0
2001-06-03,0.0,0.0,0.0,0.0,0.0
2001-06-04,0.0,0.0,0.2542160479135291,0.0,0.0
2001-06-05,0.5515811026096343,0.5515811026096343,0.0,0.5515811026096343,0.0
2001-06-06,0.7800146508216858,0.7800146508216858,0.33176445101582724,0.561053886968514,0.5419747552275658
2001-06-07,0.6579515492916107,0.6579515492916107,0.0,0.0,0.0
2001-06-08,0.5776857393980026,0.5776857393980026,0.31462389258451234,0.5350838539929225,0.5370980715751648
2001-06-09,0.643801503777504,0.643801503777504,0.0,0.4884011407967272,0.5292545568943023
2001-06-10,0.7812136006355286,0.7812136006355286,0.27236157919085296,0.0,0.0
2001-06-11,0.0,0.0,0.0,0.0,0.0
2001-06-12,0.5865365406870842,0.5865365406870842,0.0,0.5679204869475858,0.0
2001-06-13,0.6298796510696411,0.6298796510696411,0.2708745152451271,0.4778397352942105,0.0
2001-06-14,0.0,0.0,0.0,0.0,0.0
2001-06-15,0.0,0.0,0.0,0.0,0.0
2001-06-16,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-17,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-18,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-19,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-20,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-21,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-22,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-23,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-24,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-25,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-26,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-27,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-28,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-29,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-06-30,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-07-01,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-07-02,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-07-03,0.5979951155185699,0.5979951155185699,0.0,0.0,0.0
2001-07-04,0.0,0.0,0.0,0.0,0.0
2001-07-05,0.0,0.0,0.0,0.0,0.0
2001-07-06,0.5425318226218223,0.5425318226218223,0.0,0.0,0.0
2001-07-07,0.0,0.0,0.0,0.0,0.0
2001-07-08,0.6409132492542267,0.6409132492542267,0.6726354407155236,0.6509460704285523,0.5816813853383064
2001-07-09,0.0,0.0,0.0,0.0,0.0
2001-07-10,0.0,0.0,0.0,0.0,0.0
2001-07-11,0.0,0.0,0.0,0.0,0.0
2001-07-12,0.0,0.0,0.0,0.0,0.0
2001-07-13,0.0,0.0,0.0,0.0,0.0
2001-07-14,0.0,0.0,0.0,0.0,0.0
2001-07-15,0.7613023358583451,0.7613023358583451,0.0,0.6500716131925582,0.0
2001-07-16,0.0,0.0,0.0,0.0,0.0
2001-07-17,0.0,0.0,0.23348904903544934,0.0,0.5809794616699219
2001-07-18,0.5205761623382569,0.5205761623382569,0.0,0.5122429953258613,0.0
2001-07-19,0.0,0.0,0.0,0.0,0.0
2001-07-20,0.0,0.0,0.6131044305757034,0.37040379363915016,0.0
2001-07-21,0.9375142776966094,0.9375142776966094,0.9413007768087608,0.925097573358437,0.9049961537122726
2001-07-22,0.0,0.0,0.0,0.0,0.0
2001-07-23,0.9535673242807388,0.9535673242807388,0.9312199069039767,0.951230907090779,0.9479561901092529
2001-07-24,0.9234560430049896,0.9234560430049896,0.9646206569533013,0.9072769079331692,0.6490777051448822
2001-07-25,0.9320090180635452,0.9320090180635452,0.9234504460318144,0.9320090180635452,0.977159748673439
2001-07-26,1.0,1.0,0.9793283518663674,0.9969440072774888,1.0
2001-07-27,0.9637995791435241,0.9637995791435241,0.9266129203729849,0.9637995791435241,0.9804111355543136
2001-07-28,0.9113110506534576,0.9113110506534576,0.9627252990977707,0.8866196743167681,0.8820135176181793
2001-07-29,0.513162636756897,0.513162636756897,0.0,0.5109561640743551,0.0
2001-07-30,0.5444960188865662,0.5444960188865662,0.5093138103083122,0.546503050419791,0.537952857017517
2001-07-31,0.0,0.0,0.0,0.0,0.0
2001-08-01,0.8918767261505127,0.8918767261505127,0.8604580996202866,0.8918767261505127,0.9937835657596588
2001-08-02,0.9840361124277115,0.9840361124277115,0.9516885845882948,0.9796148631284977,1.0
2001-08-03,0.9243196994066238,0.9243196994066238,0.953325788974762,0.9530655020475387,1.0
2001-08-04,0.5512403279542922,0.5512403279542922,0.752124107445395,0.4864307582378387,1.0
2001-08-05,0.9079911482334136,0.9079911482334136,0.8584247445921563,0.9461071360111236,0.9508698314428329
2001-08-06,0.9816027289628982,0.9816027289628982,0.9688212280911067,0.9652634316682815,0.9841122728586197
2001-08-07,1.0,1.0,0.9683476104431372,1.0,1.0
2001-08-08,1.0,1.0,0.9778276267439819,0.9910697734355927,1.0
2001-08-09,1.0,1.0,0.9962886263742002,1.0,1.0
2001-08-10,0.9921901106834411,0.9921901106834411,0.9715350623463473,0.9897567446272949,1.0
2001-08-11,1.0,1.0,1.0,1.0,1.0
2001-08-12,0.9907981634140014,0.9907981634140014,0.9979548538424247,0.9933429026603698,1.0
2001-08-13,1.0,1.0,1.0,1.0,0.9581613993644714
2001-08-14,1.0,1.0,0.9548468557485312,0.9723967349118201,0.9879888820648193
2001-08-15,0.6095626300573349,0.6095626300573349,0.7749107513594072,0.538851244953172,0.0
2001-08-16,0.0,0.0,0.0,0.0,0.0
2001-08-17,0.5357563570141792,0.5357563570141792,0.49863312333822246,0.5142209133505821,0.560133680999279
2001-08-18,0.8932132840156555,0.8932132840156555,0.8802212685207987,0.8669772988352281,0.942994150519371
2001-08-19,0.8501930260658264,0.8501930260658264,0.8642113624062648,0.837516823164348,0.8823692214488983
2001-08-20,0.9524354475736618,0.9524354475736618,0.9823770216453905,0.9521803931943301,0.9381290423870087
2001-08-21,0.9759226465225219,0.9759226465225219,0.9649233564249303,0.9625448071956634,0.9965388280153274
2001-08-22,1.0,1.0,1.0,0.9957410932614885,1.0
2001-08-23,1.0,1.0,0.998270250073699,1.0,1.0
2001-08-24,0.6233717566728592,0.6233717566728592,0.5130997257385143,0.5798874334014695,0.6845627683401108
2001-08-25,0.0,0.0,0.5010751094028006,0.0,0.5385549283027649
2001-08-26,0.4996348205208778,0.4996348205208778,0.0,0.11803490511302289,0.0
2001-08-27,0.6661497581005096,0.6661497581005096,0.7756865703366521,0.682694067317864,0.6454345536231995
2001-08-28,0.5071225953102112,0.5071225953102112,0.5020297967070757,0.5178577417957372,0.0
2001-08-29,0.6226946067810059,0.6226946067810059,0.6161627847787945,0.622008096000244,0.6369509595632553
2001-08-30,0.6257062613964081,0.6257062613964081,0.6049586499915566,0.6267027882049823,0.5854451602697373
2001-08-31,0.6487215685844421,0.6487215685844421,0.6426618396126945,0.6487215685844421,0.6284407526254654
2001-09-01,0.0,0.0,0.22588551820710645,0.0,0.0
2001-09-02,0.0,0.0,0.0,0.0,0.0
2001-09-03,1.0,1.0,1.0,1.0,0.9978230255842209
2001-09-04,0.9696244817972183,0.9696244817972183,0.9544175660610197,0.9611434119939803,0.9662475311756134
2001-09-05,1.0,1.0,0.9858884472209353,0.9926588290929794,0.9513079702854156
2001-09-06,0.8653058952093124,0.8653058952093124,0.8359190118728681,0.8623177522420883,0.8199363476037979
2001-09-07,1.0,1.0,0.991180840730667,0.9846211630105972,0.9784407007694245
2001-09-08,1.0,1.0,0.9748885147377501,0.9803587304929205,1.0
2001-09-09,0.0,0.0,0.3871156308540078,0.0,0.0
2001-09-10,1.0,1.0,1.0,1.0,1.0
2001-09-11,0.4869084197282791,0.4869084197282791,0.0,0.4869084197282791,0.0
2001-09-12,0.8887104427814483,0.8887104427814483,0.8628993292464766,0.8735516321659088,0.8716743785142899
2001-09-13,0.9202572327852249,0.9202572327852249,0.8673297888872235,0.9202572327852249,0.9328134626150131
2001-09-14,0.9902840083837509,0.9902840083837509,0.9544369231684263,0.9650700064568685,0.9852880716323852
2001-09-15,1.0,1.0,0.9584575860860737,1.0,1.0
2001-09-16,1.0,1.0,1.0,1.0,0.9773351484537124
2001-09-17,1.0,1.0,1.0,1.0,1.0
2001-09-18,0.9398578697443009,0.9398578697443009,0.6856162236873493,0.918229058426002,0.5628052461147308
2001-09-19,1.0,1.0,1.0,1.0,1.0
2001-09-20,1.0,1.0,1.0,1.0,1.0
2001-09-21,1.0,1.0,1.0,0.9973474556207657,0.9619318455457687
2001-09-22,0.6048267638683319,0.6048267638683319,0.6042808283622875,0.5987008616328239,0.5478531360626221
2001-09-23,0.0,0.0,0.0,0.0,0.0
2001-09-24,0.6896300333738327,0.6896300333738327,0.7408261373985644,0.6811293464899063,0.6055699050426483
2001-09-25,1.0,1.0,0.9221808606386185,1.0,0.9601500809192657
2001-09-26,0.0,0.0,0.0,0.12900595147034216,0.0
2001-09-27,0.8097692185640335,0.8097692185640335,0.8016103277788604,0.8097692185640335,0.8562135225534439
2001-09-28,0.6519402122497558,0.6519402122497558,0.7384234358127727,0.6519402122497558,0.6757036370038986
2001-09-29,0.6012134346365928,0.6012134346365928,0.5927547200197396,0.6009963124990463,0.5742046812176704
2001-09-30,0.8384839367866516,0.8384839367866516,0.819153767643973,0.8199966089478855,0.8306940084695816
2001-10-01,0.8891213917732238,0.8891213917732238,0.8716194822206051,0.8839864045381546,0.9103366154432296
2001-10-02,0.9553313469886779,0.9553313469886779,0.9757458244368087,0.9600154970021084,0.9964311504364013
2001-10-03,1.0,1.0,0.998561066250468,0.9996531838178634,1.0
2001-10-04,0.9332742476463317,0.9332742476463317,0.974183524223261,0.9011210814426687,0.9952611935138702
2001-10-05,1.0,1.0,1.0,1.0,1.0
2001-10-06,0.7294116699695586,0.7294116699695586,0.6016886498623115,0.6550955331325531,0.0
2001-10-07,1.0,1.0,1.0,1.0,0.9908802378177642
2001-10-08,1.0,1.0,1.0,1.0,0.997027091383934
2001-10-09,1.0,1.0,1.0,1.0,1.0
2001-10-10,1.0,1.0,0.9857890166654143,0.9830558254184394,0.0
2001-10-11,1.0,1.0,0.9836475664238595,1.0,0.9857686901092529
2001-10-12,1.0,1.0,0.9309992617091465,1.0,0.9700879353284836
2001-10-13,0.6198610204458237,0.6198610204458237,0.5980644604563713,0.6356914275884629,0.0
2001-10-14,1.0,1.0,0.9692504406252573,1.0,0.9985255622863769
2001-10-15,1.0,1.0,0.9926756871023843,1.0,1.0
2001-10-16,1.0,1.0,1.0,1.0,0.8758076685667038
2001-10-17,1.0,1.0,0.9821147354397659,1.0,0.9509387797117232
2001-10-18,1.0,1.0,1.0,1.0,0.9427902626991271
2001-10-19,1.0,1.0,0.9917426044164701,0.9809265887737274,0.9072145426273346
2001-10-20,0.9686167985200882,0.9686167985200882,0.9129378259181976,0.9686167985200882,0.6583960348367691
2001-10-21,1.0,1.0,0.9708374232053755,0.9767701750377129,0.9302546596527099
2001-10-22,1.0,1.0,0.9076546270764151,0.9469747839713919,0.6455702143907547
2001-10-23,0.0,0.0,0.29841967237550154,0.0,0.0
2001-10-24,1.0,1.0,0.9178418797254562,0.9210886508226395,0.8433783984184264
2001-10-25,1.0,1.0,0.929015610218048,0.9572773101617549,0.9768086606264114
2001-10-26,1.0,1.0,0.8188366388165672,0.8948394101858139,0.8875474095344543
2001-10-27,0.0,0.0,0.0,0.0,0.0
2001-10-28,0.9375762301683426,0.9375762301683426,0.9283521684657696,0.8987725702030905,0.9436953169107437
2001-10-29,0.9018727827072144,0.9018727827072144,0.8692975182727325,0.8915927112102509,0.7305128228664398
2001-10-30,1.0,1.0,0.9947821482946707,0.9729065924882888,0.9465233498811721
2001-10-31,0.9984237265586853,0.9984237265586853,0.9450399154979127,0.9984237265586853,0.9067522430419922
2001-11-01,1.0,1.0,0.9410475024511645,0.9819017029219659,0.7949860173463821
2001-11-02,1.0,1.0,0.8825713682867758,0.9529878270626068,0.8355043762922286
2001-11-03,1.0,1.0,0.8979934764878694,0.9290729170626607,0.7771255308389663
2001-11-04,0.90572350025177,0.90572350025177,0.7118534233680991,0.8364210793889804,0.6252672570943832
2001-11-05,0.0,0.0,0.0,0.0,0.0
2001-11-06,0.8979381877183914,0.8979381877183914,0.7719302717336387,0.9272156908388796,0.6344324004650116
2001-11-07,0.0,0.0,0.0,0.0,0.0
2001-11-08,0.0,0.0,0.0,0.0,0.0
2001-11-09,0.0,0.0,0.0,0.0,0.0
2001-11-10,1.0,1.0,0.842388643234275,0.9291362696886062,0.9078492850065231
2001-11-11,1.0,1.0,0.9145717479323231,0.9021129675980273,0.6831653398275375
2001-11-12,0.9617612057924271,0.9617612057924271,0.0,0.8470951861143112,0.5854120564460754
2001-11-13,1.0,1.0,0.8181823858618736,0.8911101827539246,0.4855446720123291
2001-11-14,0.868764054775238,0.868764054775238,0.3786529956723368,0.868764054775238,0.0
2001-11-15,1.0,1.0,0.8232403673335562,0.8689332446353188,0.5605663385987282
2001-11-16,0.8852975755929947,0.8852975755929947,0.7359762268010958,0.8023411940500654,0.6136782503128052
2001-11-17,0.993407307267189,0.993407307267189,0.7384012777029081,0.853125130534172,0.8955314171314239
2001-11-18,1.0,1.0,0.7680071751114933,0.8703129386901856,0.0
2001-11-19,0.8867245018482208,0.8867245018482208,0.350395272741484,0.767301024260192,0.0
2001-11-20,0.9396372497081756,0.9396372497081756,0.5848841261863706,0.8286453839006095,0.0
2001-11-21,0.6210565805435181,0.6210565805435181,0.07353335057580193,0.6210565805435181,0.0
2001-11-22,0.9209548652172088,0.9209548652172088,0.34405424345371327,0.7872152460238029,0.0
2001-11-23,0.7010390245914458,0.7010390245914458,0.5080896019935608,0.6986088865995407,0.0
2001-11-24,0.7953432357311249,0.7953432357311249,0.7157865256071091,0.7767260243152749,0.5058337098360062
2001-11-25,0.8348140281438827,0.8348140281438827,0.5954827966177185,0.7510990738868714,0.0
2001-11-26,0.7071951097249984,0.7071951097249984,0.5923763364553452,0.7350961344200988,0.0
2001-11-27,0.7895742273330688,0.7895742273330688,0.6012075567245483,0.749018942117691,0.540085853934288
2001-11-28,0.8058472448587417,0.8058472448587417,0.3280098623661108,0.6788461699773525,0.0
2001-11-29,0.7390916174650192,0.7390916174650192,0.5616884008950964,0.720789458155632,0.0
2001-11-30,0.0,0.0,0.0,0.0,0.0
2001-12-01,0.6457937192916869,0.6457937192916869,0.2815062861456427,0.6165431859267169,0.0
2001-12-02,0.0,0.0,0.0,0.0,0.0
2001-12-03,0.5953027433156967,0.5953027433156967,0.0,0.6389149755239486,0.0
2001-12-04,0.5786956584453583,0.5786956584453583,0.0,0.1445289725373531,0.0
2001-12-05,0.0,0.0,0.0,0.562962191464572,0.0
2001-12-06,0.6548790961503982,0.6548790961503982,0.24830871695695916,0.48295167594120414,0.0
2001-12-07,0.0,0.0,0.0,0.0,0.0
2001-12-08,0.0,0.0,0.0,0.4486577883465536,0.0
2001-12-09,0.0,0.0,0.0,0.0,0.0
2001-12-10,0.0,0.0,0.0,0.0,0.0
2001-12-11,0.0,0.0,0.0,0.0,0.0
2001-12-12,0.0,0.0,0.0,0.0,0.0
2001-12-13,0.0,0.0,0.0,0.0,0.0
2001-12-14,0.0,0.0,0.0,0.0,0.0
2001-12-15,0.0,0.0,0.0,0.0,0.0
2001-12-16,0.0,0.0,0.0,0.0,0.0
2001-12-17,0.0,0.0,0.0,0.0,0.0
2001-12-18,0.0,0.0,0.0,0.0,0.0
2001-12-19,0.0,0.0,0.0,0.0,0.0
2001-12-20,0.0,0.0,0.0,0.0,0.0
2001-12-21,0.0,0.0,0.0,0.0,0.0
2001-12-22,0.0,0.0,0.0,0.0,0.0
2001-12-23,0.0,0.0,0.0,0.0,0.0
2001-12-24,0.0,0.0,0.0,0.0,0.0
2001-12-25,0.0,0.0,0.0,0.0,0.0
2001-12-26,0.0,0.0,0.0,0.0,0.0
2001-12-27,0.0,0.0,0.0,0.0,0.0
2001-12-28,0.0,0.0,0.0,0.0,0.0
2001-12-29,0.0,0.0,0.0,0.0,0.0
2001-12-30,0.0,0.0,0.0,0.0,0.0
2001-12-31,0.0,0.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,0.0,0.0
2002-01-02,0.0,0.0,0.0,0.0,0.0
2002-01-03,0.0,0.0,0.0,0.0,0.0
2002-01-04,0.0,0.0,0.0,0.0,0.0
2002-01-05,0.0,0.0,0.0,0.0,0.0
2002-01-06,0.0,0.0,0.0,0.0,0.0
2002-01-07,0.0,0.0,0.0,0.0,0.0
2002-01-08,0.0,0.0,0.0,0.0,0.0
2002-01-09,0.0,0.0,0.0,0.0,0.0
2002-01-10,0.0,0.0,0.0,0.0,0.0
2002-01-11,0.0,0.0,0.0,0.0,0.0
2002-01-12,0.0,0.0,0.0,0.0,0.0
2002-01-13,0.0,0.0,0.0,0.0,0.0
2002-01-14,0.0,0.0,0.0,0.0,0.0
2002-01-15,0.0,0.0,0.0,0.0,0.0
2002-01-16,0.0,0.0,0.0,0.0,0.0
2002-01-17,0.0,0.0,0.0,0.0,0.0
2002-01-18,0.0,0.0,0.0,0.0,0.0
2002-01-19,0.0,0.0,0.0,0.0,0.0
2002-01-20,0.0,0.0,0.0,0.0,0.0
2002-01-21,0.0,0.0,0.0,0.0,0.0
2002-01-22,0.0,0.0,0.0,0.0,0.0
2002-01-23,0.0,0.0,0.0,0.0,0.0
2002-01-24,0.0,0.0,0.0,0.0,0.0
2002-01-25,0.0,0.0,0.0,0.0,0.0
2002-01-26,0.0,0.0,0.0,0.0,0.0
2002-01-27,0.0,0.0,0.0,0.0,0.0
2002-01-28,0.0,0.0,0.0,0.0,0.0
2002-01-29,0.0,0.0,0.0,0.0,0.0
2002-01-30,0.0,0.0,0.0,0.0,0.0
2002-01-31,0.0,0.0,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0,0.0,0.0
2002-02-02,0.0,0.0,0.0,0.0,0.0
2002-02-03,0.0,0.0,0.0,0.0,0.0
2002-02-04,0.0,0.0,0.0,0.0,0.0
2002-02-05,0.0,0.0,0.0,0.0,0.0
2002-02-06,0.0,0.0,0.0,0.0,0.0
2002-02-07,0.0,0.0,0.0,0.0,0.0
2002-02-08,0.0,0.0,0.0,0.0,0.0
2002-02-09,0.0,0.0,0.0,0.0,0.0
2002-02-10,0.0,0.0,0.0,0.0,0.0
2002-02-11,0.0,0.0,0.0,0.0,0.0
2002-02-12,0.0,0.0,0.0,0.0,0.0
2002-02-13,0.0,0.0,0.0,0.0,0.0
2002-02-14,0.0,0.0,0.0,0.0,0.0
2002-02-15,0.0,0.0,0.0,0.0,0.0
2002-02-16,0.0,0.0,0.0,0.0,0.0
2002-02-17,0.0,0.0,0.0,0.0,0.0
2002-02-18,0.0,0.0,0.0,0.0,0.0
2002-02-19,0.0,0.0,0.0,0.0,0.0
2002-02-20,0.0,0.0,0.0,0.0,0.0
2002-02-21,0.0,0.0,0.0,0.0,0.0
2002-02-22,0.0,0.0,0.0,0.0,0.0
2002-02-23,0.0,0.0,0.0,0.0,0.0
2002-02-24,0.0,0.0,0.0,0.0,0.0
2002-02-25,0.0,0.0,0.0,0.0,0.0
2002-02-26,0.0,0.0,0.0,0.0,0.0
2002-02-27,0.0,0.0,0.0,0.0,0.0
2002-02-28,0.0,0.0,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0,0.0,0.0
2002-03-02,0.0,0.0,0.0,0.0,0.0
2002-03-03,0.0,0.0,0.0,0.0,0.0
2002-03-04,0.0,0.0,0.0,0.0,0.0
2002-03-05,0.0,0.0,0.0,0.0,0.0
2002-03-06,0.0,0.0,0.0,0.0,0.0
2002-03-07,0.0,0.0,0.0,0.0,0.0
2002-03-08,0.0,0.0,0.0,0.0,0.0
2002-03-09,0.0,0.0,0.0,0.0,0.0
2002-03-10,0.0,0.0,0.0,0.0,0.0
2002-03-11,0.0,0.0,0.0,0.0,0.0
2002-03-12,0.0,0.0,0.0,0.0,0.0
2002-03-13,0.0,0.0,0.0,0.0,0.0
2002-03-14,0.0,0.0,0.0,0.0,0.0
2002-03-15,0.0,0.0,0.0,0.0,0.0
2002-03-16,0.0,0.0,0.0,0.0,0.0
2002-03-17,0.0,0.0,0.0,0.0,0.0
2002-03-18,0.0,0.0,0.0,0.0,0.0
2002-03-19,0.0,0.0,0.0,0.0,0.0
2002-03-20,0.0,0.0,0.0,0.0,0.0
2002-03-21,0.0,0.0,0.0,0.0,0.0
2002-03-22,0.0,0.0,0.0,0.0,0.0
2002-03-23,0.0,0.0,0.0,0.0,0.0
2002-03-24,0.0,0.0,0.0,0.0,0.0
2002-03-25,0.0,0.0,0.0,0.0,0.0
2002-03-26,0.0,0.0,0.0,0.0,0.0
2002-03-27,0.0,0.0,0.0,0.0,0.0
2002-03-28,0.0,0.0,0.0,0.0,0.0
2002-03-29,0.0,0.0,0.20635361315206036,0.0,0.0
